Date,FMCG,FINANCE,BANK,IT,COMMODITIES,AUTO,ENERGY,INFRASTRUCTURE,PHARMA,N50,VIX,GOLD,N-PE,N-PB
2014-07-14,6021.5,14489.0,9799.6,2897.6,6782.2,9456.9,3167.2,8770.5,7454.1,11.82,642.1,20.12,3.41,1.31
2014-07-11,6019.6,14447.0,9933.5,2883.7,6722.5,9443.2,3135.9,8819.05,7459.6,12.08,581.8,20.12,3.41,1.31
2014-07-10,6202.4,14821.0,9816.2,2971.6,6796.5,9706.3,3270.9,8714.85,7567.7,12.59,608.3,20.48,3.46,1.3
2014-07-09,6202.5,14931.0,9903.3,2954.1,6852.0,9694.9,3262.0,8717.15,7585.0,11.65,634.8799999999999,20.54,3.46,1.29
2014-07-08,6232.0,14997.0,10019.0,2960.2,7034.5,9664.1,3302.0,8799.25,7623.2,11.98,654.0,20.64,3.48,1.29
2014-07-07,6364.3,15367.0,10126.0,3080.0,7201.8,10043.0,3483.8,8883.3,7787.1,11.33,644.4,21.08,3.56,1.26
2014-07-04,6388.6,15556.0,9866.9,3084.7,7153.2,10062.0,3448.6,8796.45,7751.6,11.783999999999999,638.3,20.99,3.54,1.26
2014-07-03,6339.0,15451.0,9831.3,3086.6,7149.3,9898.7,3433.2,8749.6,7714.8,10.32,667.0,20.93,3.52,1.27
2014-07-02,6350.1,15490.0,9807.6,3110.8,7100.4,10024.0,3457.1,8656.65,7725.1,10.82,642.1,20.96,3.53,1.27
2014-07-01,6256.3,15321.0,9802.8,3062.6,6989.2,9915.9,3390.9,8496.85,7634.7,11.15,625.5,20.71,3.49,1.28
2014-06-30,6246.9,15241.0,9912.3,3044.7,6775.1,9968.4,3372.7,8535.7,7611.3,11.57,646.7,20.65,3.48,1.29
2014-06-27,6141.5,14992.0,9819.9,2986.5,6750.4,9795.7,3291.0,8361.0,7508.8,11.26,647.3,20.37,3.43,1.31
2014-06-26,6161.3,15050.0,9579.4,3006.7,6796.3,9774.4,3295.9,8135.9,7493.2,11.63,645.2,20.33,3.42,1.31
2014-06-25,6243.4,15237.0,9587.9,3067.6,6791.7,10114.0,3296.6,8104.75,7569.2,11.59,647.9,20.53,3.46,1.29
2014-06-24,6259.4,15309.0,9570.7,3072.8,6727.2,10156.0,3308.9,8058.8,7580.2,12.13,647.9,20.56,3.46,1.29
2014-06-23,6152.9,15076.0,9548.2,3031.4,6651.9,9965.4,3268.0,8082.15,7493.3,10.98,646.5,20.33,3.42,1.31
2014-06-20,6138.8,14997.0,9700.2,3000.7,6604.1,9858.7,3256.6,8043.7,7511.4,10.85,645.6,20.38,3.43,1.3
2014-06-19,6156.5,15067.0,9698.9,3024.8,6658.9,9919.7,3271.0,8119.0,7540.7,10.62,635.5,20.52,3.44,1.3
2014-06-18,6194.0,15220.0,9521.3,3065.5,6643.2,10175.0,3306.6,8046.6,7558.2,10.61,627.0,20.56,3.45,1.3
2014-06-17,6252.8,15373.0,9620.0,3102.6,6703.8,10316.0,3339.3,8037.1,7631.7,12.06,623.1,20.76,3.48,1.28
2014-06-16,6150.6,15030.0,9579.8,3046.3,6668.7,10063.0,3273.8,8023.45,7533.5,12.65,626.8,20.53,3.52,1.28
2014-06-13,6192.1,15106.0,9448.6,3037.0,6738.6,10073.0,3289.1,7986.35,7542.1,12.18,621.7,20.55,3.52,1.28
2014-06-12,6316.6,15464.0,9447.8,3118.1,6858.8,10282.0,3390.9,8002.65,7649.9,12.56,620.48,20.84,3.58,1.28
2014-06-11,6278.3,15450.0,9436.4,3113.5,6807.3,10289.0,3401.9,7903.05,7626.8,11.6,575.2,20.78,3.56,1.28
2014-06-10,6282.2,15427.0,9234.6,3185.9,6835.8,10507.0,3480.3,7834.3,7656.4,10.99,602.5,20.86,3.62,1.26
2014-06-09,6323.6,15567.0,9017.7,3222.2,6832.6,10603.0,3499.7,7706.9,7654.6,11.15,622.6800000000001,20.85,3.62,1.26
2014-06-06,6295.3,15543.0,8945.1,3171.4,6724.9,10594.0,3418.2,7672.7,7583.4,10.73,603.5,20.75,3.6,1.28
2014-06-05,6174.5,15282.0,8984.6,3126.2,6618.2,10175.0,3386.2,7563.3,7474.1,11.68,641.6,20.6,3.55,1.29
2014-06-04,6164.4,15333.0,8863.9,3043.7,6558.3,9978.0,3346.7,7554.8,7402.2,12.08,628.45,20.42,3.52,1.31
2014-06-03,6157.3,15257.0,8976.4,3026.9,6509.3,10082.0,3324.4,7579.0,7415.8,11.87,673.7,20.46,3.52,1.3
2014-06-02,6135.9,15287.0,8981.9,2929.3,6470.5,9914.3,3289.7,7615.2,7362.5,11.58,642.3,20.27,3.5,1.31
2014-05-30,5949.4,14793.0,8970.3,2866.5,6385.1,9667.5,3162.2,7712.9,7229.9,11.4,604.2,19.82,3.43,1.34
2014-05-29,6047.9,15030.0,8927.4,2852.8,6375.2,9650.4,3134.5,7484.4,7235.6,11.57,605.6,19.79,3.44,1.34
2014-05-28,6109.4,15173.0,9237.2,2885.8,6374.7,9782.3,3180.8,7466.5,7329.6,11.68,608.2,20.22,3.48,1.32
2014-05-27,6076.8,15084.0,9101.8,2888.0,6435.6,9851.4,3161.2,7453.6,7318.0,11.51,615.6,20.21,3.48,1.32
2014-05-26,6137.4,15175.0,9061.0,2908.2,6502.0,10032.0,3189.2,7447.6,7359.0,11.866,620.7,20.32,3.49,1.31
2014-05-23,6174.4,15285.0,8941.3,2930.5,6433.6,10211.0,3223.4,7489.3,7367.1,11.36,616.2,20.39,3.5,1.31
2014-05-22,6079.5,15055.0,8929.6,2873.5,6333.4,9933.0,3127.8,7470.4,7276.4,12.03,621.2,20.14,3.46,1.33
2014-05-21,6061.6,14952.0,8952.8,2831.9,6323.9,9780.1,3104.9,7466.7,7252.9,11.91,618.6,20.07,3.44,1.33
2014-05-20,6110.1,15111.0,8878.9,2840.8,6265.4,9798.7,3147.8,7515.6,7275.5,12.96,622.4,20.21,3.46,1.33
2014-05-19,6117.7,15222.0,8675.1,2849.3,6251.2,10067.0,3138.1,7411.6,7263.5,12.42,622.6,20.15,3.45,1.33
2014-05-16,5924.3,14853.0,9111.4,2699.8,6246.2,9545.8,2918.9,7699.4,7203.0,12.44,623.3,19.93,3.42,1.34
2014-05-15,5744.7,14236.0,9314.4,2622.3,6192.5,9307.0,2821.9,7817.0,7123.1,13.17,628.2,19.71,3.38,1.36
2014-05-14,5707.6,14207.0,9349.6,2625.1,6213.2,9181.9,2821.9,7836.5,7108.7,12.17,638.0,19.67,3.38,1.36
2014-05-13,5726.3,14165.0,9364.8,2585.9,6218.2,9249.1,2819.1,7870.3,7108.7,12.13,633.7,19.67,3.38,1.36
2014-05-12,5695.9,14085.0,9132.3,2535.3,6180.0,8996.2,2747.7,7937.7,7014.2,12.23,604.0,19.47,3.33,1.38
2014-05-09,5574.1,13750.0,9048.5,2476.4,6011.2,8730.3,2669.0,8009.0,6858.8,12.92,625.3,19.1,3.26,1.41
2014-05-08,5298.5,13037.0,8963.6,2391.9,5875.9,8433.1,2579.1,8047.9,6659.8,13.43,638.8,18.52,3.17,1.45
2014-05-07,5267.9,12938.0,8946.5,2395.1,5838.3,8443.2,2576.8,8070.4,6652.5,13.4,629.74,18.56,3.18,1.43
2014-05-06,5312.6,12966.0,9179.7,2406.4,5876.8,8456.9,2583.2,8087.4,6715.3,13.8,607.4,18.74,3.21,1.41
2014-05-05,5295.5,12880.0,9223.5,2403.2,5862.4,8400.0,2579.8,8078.5,6699.3,13.29,630.4,18.69,3.21,1.42
2014-05-02,5322.3,12842.0,9319.5,2386.4,5849.0,8298.8,2582.2,8157.0,6694.8,12.91,641.4,18.72,3.2,1.42
2014-04-30,5308.0,12855.0,9227.9,2390.5,5866.5,8310.8,2609.5,8100.0,6696.4,13.41,635.4,18.79,3.23,1.37
2014-04-29,5312.6,12910.0,9251.6,2417.5,5844.2,8335.0,2675.5,8106.5,6715.2,13.71,641.1,18.88,3.24,1.37
2014-04-28,5361.6,13081.0,9261.3,2442.3,5907.5,8371.9,2697.3,8122.2,6761.2,13.97,643.2,18.98,3.26,1.36
2014-04-25,5366.7,13034.0,9275.0,2448.9,5961.4,8395.8,2717.6,7989.3,6782.7,14.06,645.3,19.04,3.27,1.36
2014-04-23,5385.6,13122.0,9272.0,2487.2,5979.2,8562.7,2748.2,7974.3,6840.8,13.27,641.6,19.2,3.3,1.34
2014-04-22,5342.9,12987.0,9279.2,2494.2,5965.2,8598.9,2734.2,7941.7,6815.3,13.19,640.6,19.13,3.29,1.35
2014-04-21,5327.0,12958.0,9330.2,2496.1,5998.0,8529.9,2720.7,7920.2,6817.6,13.25,642.3,19.14,3.29,1.35
2014-04-17,5279.5,12787.0,9390.2,2471.0,5915.3,8521.9,2661.0,7941.6,6779.4,13.36,641.5,19.04,3.27,1.36
2014-04-16,5196.3,12563.0,9273.1,2428.9,5784.5,8384.4,2624.0,7877.1,6675.3,14.18,642.3,18.79,3.22,1.38
2014-04-15,5226.8,12579.0,9491.6,2449.2,5822.7,8466.7,2680.6,7900.8,6733.1,15.61,639.3,18.95,3.25,1.37
2014-04-11,5345.9,12840.0,9312.0,2483.2,5887.6,8497.6,2690.8,7964.8,6776.3,17.03,585.8,19.07,3.27,1.36
2014-04-10,5386.3,12949.0,9179.2,2488.7,5956.0,8585.9,2700.6,7877.5,6796.4,15.89,630.53,19.12,3.28,1.35
2014-04-09,5368.6,12937.0,9276.9,2462.0,5927.8,8497.5,2655.7,8029.2,6796.2,13.82,628.6,19.12,3.28,1.35
2014-04-07,5202.0,12506.0,9374.4,2428.6,5824.2,8396.0,2620.8,7825.4,6695.0,15.57,645.2,18.84,3.23,1.37
2014-04-04,5214.5,12551.0,9389.4,2418.8,5811.0,8403.2,2612.9,7843.2,6694.3,13.96,638.4,18.84,3.23,1.37
2014-04-03,5235.8,12563.0,9472.0,2423.4,5869.0,8475.3,2637.8,7840.6,6736.1,13.37,676.0,18.95,3.25,1.37
2014-04-02,5281.7,12715.0,9479.9,2425.6,5879.0,8537.4,2663.7,7761.2,6752.5,13.09,640.1,19.0,3.26,1.36
2014-04-01,5228.6,12588.0,9439.7,2423.4,5813.1,8426.1,2619.4,7661.5,6721.0,13.1,642.39,18.91,3.24,1.37
2014-03-31,5273.6,12742.0,9298.0,2412.2,5803.2,8329.4,2615.0,7630.4,6704.2,13.88,630.8,18.86,3.23,1.37
2014-03-28,5264.3,12754.0,9275.3,2378.3,5738.8,8336.2,2636.3,7632.3,6695.9,14.41,632.2,18.84,3.23,1.37
2014-03-27,5215.7,12604.0,9217.1,2330.5,5719.5,8222.5,2580.8,7556.8,6641.7,14.62,638.1,18.71,3.14,1.41
2014-03-26,5171.3,12518.0,9222.9,2312.7,5694.3,8117.6,2549.4,7628.6,6601.4,14.93,641.1,18.59,3.12,1.42
2014-03-25,5162.4,12450.0,9300.6,2279.1,5644.6,8045.1,2529.3,7789.8,6589.7,14.02,649.5,18.56,3.12,1.42
2014-03-24,5128.0,12408.0,9365.0,2277.7,5616.3,8124.0,2495.0,7788.9,6583.5,15.09,651.7,18.54,3.12,1.42
2014-03-22,5002.8,12075.0,9377.7,2249.6,5557.2,7948.6,2478.4,7836.5,6494.9,15.186000000000002,663.3199999999999,18.29,3.07,1.44
2014-03-21,5008.0,12092.0,9370.7,2247.7,5542.4,7926.5,2472.8,7787.1,6493.2,15.0,666.8,18.29,3.07,1.44
2014-03-20,4995.6,12017.0,9313.5,2242.6,5493.6,8049.2,2472.3,7820.9,6483.1,14.52,664.6,18.26,3.07,1.44
2014-03-19,5079.2,12186.0,9158.9,2265.1,5540.8,8081.9,2514.6,7807.8,6524.0,15.12,667.4,18.38,3.09,1.43
2014-03-18,5033.7,12114.0,9364.3,2254.3,5549.4,8132.8,2505.6,7772.0,6516.6,14.52,677.1,18.35,3.08,1.44
2014-03-14,5023.3,12055.0,9439.0,2237.8,5555.6,8050.4,2499.7,7767.2,6504.2,17.82,692.7,18.31,3.08,1.44
2014-03-13,5063.8,12141.0,9462.7,2232.9,5509.3,8028.9,2473.8,7690.2,6493.1,16.22,684.2,18.28,3.07,1.44
2014-03-12,5009.7,12024.0,9877.6,2230.9,5482.4,7946.4,2485.2,7786.6,6516.9,14.47,609.3,18.35,3.08,1.44
2014-03-11,5014.3,12043.0,9828.6,2245.4,5516.9,7990.8,2502.7,7686.6,6511.9,14.8,586.4,18.34,3.08,1.44
2014-03-10,5030.4,12108.0,9809.5,2263.2,5552.8,8016.2,2508.2,7751.7,6537.2,14.2,602.1,18.41,3.09,1.43
2014-03-07,4950.0,11884.0,10054.0,2264.7,5530.3,7942.1,2462.9,7897.8,6526.6,14.11,644.5,18.38,3.09,1.43
2014-03-06,4758.9,11278.0,10254.0,2221.9,5478.9,7686.7,2374.5,8046.1,6401.1,14.21,603.1,18.02,3.03,1.46
2014-03-05,4681.6,11098.0,10237.0,2167.0,5434.6,7523.5,2325.9,8065.8,6328.6,13.89,635.55,17.82,2.99,1.48
2014-03-04,4625.2,10929.0,10196.0,2152.0,5437.8,7542.6,2326.3,8081.2,6297.9,14.1,632.0,17.73,2.98,1.49
2014-03-03,4533.7,10651.0,10209.0,2104.8,5404.5,7428.0,2290.2,8122.9,6221.4,16.0,684.4,17.52,2.94,1.5
2014-02-28,4580.6,10764.0,10338.0,2110.9,5467.2,7424.1,2309.8,8276.5,6276.9,14.0,672.2,17.67,2.97,1.49
2014-02-26,4570.7,10730.0,10200.0,2103.8,5396.3,7452.3,2293.2,8085.3,6238.8,14.35,675.3,17.57,2.95,1.5
2014-02-25,4539.7,10666.0,10162.0,2114.4,5346.0,7437.4,2283.5,8001.7,6200.0,13.67,678.6,17.46,2.93,1.51
2014-02-24,4541.1,10683.0,10067.0,2125.0,5314.0,7462.0,2284.9,8004.6,6186.1,14.23,677.1,17.42,2.93,1.51
2014-02-21,4492.7,10554.0,10101.0,2139.3,5285.7,7490.7,2286.5,7903.3,6155.4,14.68,671.6,17.33,2.91,1.52
2014-02-20,4442.6,10428.0,9971.7,2106.2,5259.6,7435.4,2278.4,7901.4,6091.4,14.79,670.0,17.42,2.88,1.54
2014-02-19,4512.5,10609.0,10033.0,2125.9,5275.3,7492.1,2281.2,7888.1,6152.7,15.5,671.9,17.59,2.91,1.52
2014-02-18,4498.6,10575.0,9884.8,2132.4,5275.4,7498.1,2274.3,7797.4,6127.1,13.87,672.0,17.59,2.9,1.53
2014-02-17,4387.5,10326.0,9867.5,2116.2,5236.2,7495.5,2244.0,7773.4,6073.3,15.26,672.3,17.28,2.87,1.54
2014-02-14,4335.5,10203.0,9855.4,2117.2,5198.9,7501.0,2234.5,7725.7,6048.3,13.57,670.1,17.22,2.87,1.55
2014-02-13,4313.5,10135.0,9721.3,2106.6,5171.7,7405.9,2221.6,7737.1,6001.1,14.14,660.9,17.09,2.84,1.56
2014-02-12,4403.1,10348.0,9739.8,2148.1,5173.6,7531.3,2262.8,7878.0,6084.0,14.3,605.0,17.32,2.88,1.54
2014-02-11,4354.2,10245.0,9710.2,2158.7,5166.2,7459.0,2245.8,7895.6,6062.7,14.51,634.81,17.26,2.87,1.54
2014-02-10,4331.1,10213.0,9619.2,2163.1,5115.4,7527.6,2257.4,7932.5,6053.4,15.26,610.6,17.24,2.87,1.55
2014-02-07,4368.2,10263.0,9648.4,2162.7,5092.0,7491.2,2271.6,7872.0,6063.2,15.29,647.2,17.25,2.87,1.54
2014-02-06,4353.6,10205.0,9696.0,2124.9,5061.9,7468.7,2259.5,7739.9,6036.3,17.23,602.7,17.16,2.86,1.55
2014-02-05,4355.0,10231.0,9718.4,2107.8,5021.8,7461.3,2259.0,7741.0,6022.4,19.95,630.8,17.41,2.85,1.56
2014-02-04,4342.3,10191.0,9611.6,2091.2,4938.6,7446.6,2254.7,7737.0,6000.9,19.11,631.8,17.35,2.84,1.56
2014-02-03,4317.3,10102.0,9792.1,2091.0,4912.4,7425.4,2222.4,7788.0,6001.8,21.44,633.6700000000001,17.34,2.84,1.56
2014-01-31,4385.6,10237.0,9957.4,2135.6,5009.8,7516.3,2256.6,7701.2,6089.5,18.41,640.9,17.7,2.88,1.54
2014-01-30,4384.3,10153.0,9878.7,2111.3,5021.2,7450.2,2229.7,7683.4,6073.7,17.29,636.7,17.65,2.87,1.54
2014-01-29,4463.8,10437.0,9896.7,2144.8,5010.9,7522.8,2238.5,7716.2,6120.2,17.35,645.5,17.79,2.9,1.53
2014-01-28,4483.9,10507.0,9837.9,2150.4,5010.2,7543.4,2232.4,7665.9,6126.2,15.8,641.0,17.82,2.9,1.53
2014-01-27,4489.1,10540.0,9938.6,2139.2,4998.7,7543.0,2236.1,7742.9,6135.8,17.42,651.8,17.85,2.9,1.53
2014-01-24,4639.5,10982.0,10010.0,2201.1,5168.2,7724.7,2309.9,7811.9,6266.7,18.14,647.4,18.25,2.97,1.49
2014-01-23,4714.0,11199.0,10086.0,2227.6,5256.0,7733.6,2352.7,7921.4,6345.6,13.77,639.8,18.49,3.0,1.48
2014-01-22,4696.6,11207.0,10112.0,2238.3,5310.9,7775.5,2329.3,7895.2,6338.9,12.84,627.5,18.45,3.0,1.48
2014-01-21,4684.5,11171.0,10095.0,2223.4,5288.7,7711.3,2323.8,7772.5,6313.8,12.87,626.2,18.38,2.99,1.48
2014-01-20,4631.5,11007.0,10154.0,2224.1,5239.4,7764.1,2325.2,7812.6,6303.9,13.453,632.4,18.35,2.99,1.49
2014-01-17,4612.9,10911.0,9884.3,2226.0,5197.8,7822.5,2315.9,7816.1,6261.6,12.44,628.3,18.45,2.97,1.5
2014-01-16,4692.2,11092.0,10127.0,2231.8,5200.4,7823.4,2330.9,7816.8,6318.9,12.53,624.9,18.63,3.0,1.48
2014-01-15,4697.4,11125.0,10065.0,2216.1,5239.9,7831.1,2355.2,7889.0,6320.9,12.28,622.1,18.68,3.0,1.48
2014-01-14,4612.4,10948.0,9996.8,2196.6,5184.0,7798.9,2319.5,7884.8,6241.8,12.28,630.1,18.44,2.96,1.5
2014-01-13,4634.6,11021.0,10060.0,2216.1,5210.6,7812.9,2326.7,7828.3,6272.7,13.28,628.3,18.55,2.98,1.49
2014-01-10,4541.3,10805.0,9782.7,2201.4,5165.6,7669.3,2309.5,7880.3,6171.4,12.14,613.0,18.24,2.93,1.52
2014-01-09,4595.7,10970.0,9575.8,2219.5,5219.1,7649.7,2336.0,7861.8,6168.3,12.89,636.4,18.3,2.93,1.52
2014-01-08,4626.3,11053.0,9531.5,2206.1,5251.6,7585.3,2362.8,7806.6,6174.6,12.87,644.8,18.32,2.93,1.52
2014-01-07,4619.2,11036.0,9522.7,2199.4,5209.7,7552.3,2376.7,7714.1,6162.2,12.92,652.2,18.28,2.92,1.52
2014-01-06,4628.3,11049.0,9640.7,2232.3,5204.8,7660.7,2383.3,7697.2,6191.4,13.55,627.42,18.37,2.94,1.51
2014-01-03,4664.1,11181.0,9673.2,2232.9,5194.9,7689.5,2389.8,7663.1,6211.1,13.76,624.9799999999999,18.43,2.95,1.51
2014-01-02,4665.0,11183.0,9478.3,2261.2,5253.5,7809.6,2423.7,7625.1,6221.1,14.23,620.55,18.46,2.95,1.5
2014-01-01,4737.6,11385.0,9462.8,2306.8,5292.6,7931.7,2492.9,7667.3,6301.6,13.317000000000002,609.2,18.69,2.99,1.49
2013-12-31,4742.9,11385.0,9517.8,2304.4,5285.0,7961.2,2477.3,7634.9,6304.0,13.72,609.2,18.7,2.99,1.48
2013-12-30,4733.5,11376.0,9499.6,2296.2,5278.8,7909.8,2465.4,7620.9,6291.1,13.56,610.2,18.66,2.99,1.49
2013-12-27,4749.1,11459.0,9579.1,2300.4,5309.0,7903.2,2479.4,7661.2,6313.8,12.46,614.9,18.75,3.0,1.48
2013-12-26,4712.4,11385.0,9430.1,2292.1,5311.9,7932.1,2473.8,7601.3,6278.9,12.33,608.5,18.64,2.98,1.49
2013-12-24,4695.7,11330.0,9391.5,2282.6,5331.9,7929.5,2465.6,7641.0,6268.4,12.48,607.1,18.61,2.98,1.49
2013-12-23,4719.6,11378.0,9385.4,2289.7,5333.3,7951.7,2466.1,7644.0,6284.5,13.04,607.6,18.66,2.98,1.49
2013-12-20,4712.0,11292.0,9488.2,2268.5,5320.5,7926.3,2453.8,7646.6,6274.2,13.79,607.3,18.63,2.98,1.49
2013-12-19,4605.7,11087.0,9329.0,2229.8,5216.3,7661.1,2432.7,7597.6,6166.6,14.15,607.6,18.31,2.93,1.51
2013-12-18,4718.1,11357.0,9167.9,2249.7,5228.9,7761.7,2466.1,7517.3,6217.1,13.8,623.8,18.46,2.95,1.5
2013-12-17,4649.1,11208.0,9119.3,2220.7,5140.8,7598.0,2419.4,7442.5,6139.0,16.21,624.1,18.23,2.91,1.52
2013-12-16,4723.3,11372.0,9110.2,2229.8,5150.7,7656.1,2407.9,7313.7,6154.7,16.03,625.1,18.27,2.92,1.52
2013-12-13,4723.3,11366.0,8957.6,2238.7,5180.2,7745.0,2405.8,7276.9,6168.4,15.76,626.2,18.32,2.93,1.51
2013-12-12,4830.6,11635.0,8964.9,2268.2,5180.9,7829.0,2448.2,7319.2,6237.0,15.54,618.3,18.52,2.96,1.5
2013-12-11,4864.9,11784.0,9028.2,2294.0,5293.8,7907.7,2461.1,7386.9,6307.9,15.42,666.7,18.73,3.0,1.48
2013-12-10,4870.0,11843.0,9045.9,2305.7,5347.5,7946.6,2496.6,7406.6,6332.8,13.91,637.7900000000001,18.8,3.01,1.47
2013-12-09,4957.0,12065.0,8877.1,2336.4,5351.7,8074.9,2579.1,7384.7,6363.9,13.49,691.3,18.9,3.02,1.47
2013-12-06,4844.5,11720.0,8827.8,2296.0,5273.5,7928.3,2518.4,7365.7,6259.9,13.79,653.1,18.58,2.97,1.49
2013-12-05,4854.9,11665.0,8834.5,2271.6,5245.9,7858.5,2489.3,7344.1,6241.1,15.08,655.49,18.58,2.96,1.5
2013-12-04,4676.2,11156.0,8876.6,2250.4,5230.0,7764.1,2431.8,7441.4,6160.9,14.7,685.1,18.34,2.92,1.52
2013-12-03,4718.4,11211.0,8867.8,2256.4,5287.3,7802.3,2442.8,7478.0,6201.8,14.55,708.0,18.46,2.94,1.51
2013-12-02,4738.9,11284.0,8854.0,2255.0,5310.9,7782.1,2458.3,7502.1,6217.8,14.23,726.5,18.51,2.95,1.5
2013-11-29,4692.3,11153.0,8820.7,2249.4,5283.1,7799.0,2427.6,7351.8,6176.1,13.7,640.2,18.38,2.93,1.51
2013-11-28,4600.8,10906.0,8748.3,2217.3,5275.9,7715.4,2388.0,7268.1,6091.8,13.222,635.5,18.13,2.89,1.53
2013-11-27,4594.6,10899.0,8702.4,2198.1,5253.3,7650.4,2352.7,7245.9,6057.1,12.98,633.6,18.03,2.88,1.54
2013-11-26,4600.5,10909.0,8758.3,2190.7,5201.1,7669.3,2367.2,7272.6,6059.1,12.81,637.1,17.94,2.88,1.53
2013-11-25,4661.6,11083.0,8783.8,2211.6,5175.5,7761.5,2376.8,7337.2,6115.3,12.79,634.8,18.06,2.9,1.52
2013-11-22,4503.8,10677.0,8785.4,2177.5,5071.6,7651.9,2326.1,7293.2,5995.4,12.26,640.8,17.71,2.85,1.55
2013-11-21,4492.3,10706.0,8767.1,2173.8,5132.1,7606.3,2317.8,7283.5,5999.0,12.66,637.8,17.26,2.85,1.54
2013-11-20,4607.3,10967.0,8915.3,2215.6,5179.6,7746.0,2373.1,7400.6,6122.9,13.4,642.8,17.61,2.91,1.51
2013-11-19,4689.3,11187.0,9003.9,2226.7,5250.4,7836.8,2400.5,7497.1,6203.3,13.39,649.8,17.85,2.95,1.49
2013-11-18,4676.6,11142.0,8978.3,2228.4,5233.8,7833.9,2378.1,7517.8,6189.0,13.1,655.3,17.76,2.95,1.49
2013-11-14,4544.4,10811.0,8862.0,2193.8,5177.9,7657.8,2320.4,7461.5,6056.1,12.37,665.2,17.42,2.88,1.52
2013-11-13,4449.9,10523.0,8859.1,2169.7,5027.3,7593.9,2268.0,7518.7,5989.6,12.52,660.5,17.23,2.85,1.54
2013-11-12,4473.7,10583.0,8914.4,2174.7,5003.5,7638.9,2282.3,7523.6,6018.0,12.82,631.7,17.31,2.86,1.53
2013-11-11,4538.9,10758.0,8962.8,2203.1,5083.5,7733.0,2320.9,7519.3,6078.8,12.53,663.5,17.48,2.89,1.52
2013-11-08,4587.5,10913.0,8956.9,2231.7,5137.4,7843.1,2365.4,7491.5,6140.7,12.9,656.8100000000001,17.65,2.92,1.5
2013-11-07,4673.2,11054.0,8956.5,2240.5,5167.8,7914.4,2348.4,7481.7,6187.2,13.91,628.1,17.78,2.94,1.49
2013-11-06,4741.8,11292.0,8843.0,2249.9,5216.7,8002.3,2387.4,7476.9,6215.1,12.67,657.3,17.92,2.95,1.48
2013-11-05,4824.8,11498.0,8724.1,2263.9,5248.0,8032.1,2385.5,7413.3,6253.1,13.27,674.1899999999999,18.06,2.97,1.47
2013-11-03,4857.9,11614.0,8823.5,2263.4,5258.6,8055.7,2404.1,7552.0,6317.3,13.617,702.5,18.23,3.0,1.46
2013-11-01,4867.3,11628.0,8799.5,2254.2,5228.8,8029.3,2404.2,7502.8,6307.2,13.28,742.5,18.2,3.0,1.46
2013-10-31,4810.3,11473.0,8852.8,2247.3,5163.9,8100.0,2393.3,7495.9,6299.1,13.75,665.3,18.18,2.99,1.46
2013-10-30,4748.7,11249.0,8835.1,2223.5,5155.8,7976.0,2365.2,7605.7,6251.7,13.65,679.0,18.04,2.97,1.47
2013-10-29,4723.6,11241.0,8822.1,2222.3,5153.5,7968.2,2340.1,7508.3,6220.9,13.41,677.3,17.95,2.95,1.48
2013-10-28,4553.3,10773.0,8783.2,2177.9,5034.8,7882.3,2306.3,7397.5,6101.1,13.31,684.4,17.61,2.9,1.51
2013-10-25,4571.5,10896.0,8812.5,2198.9,5039.3,7880.3,2317.0,7473.2,6144.9,13.09,678.8,17.73,2.92,1.5
2013-10-24,4576.1,10902.0,8681.6,2215.2,5094.7,7892.7,2351.5,7542.9,6164.3,13.2,675.3,17.79,2.93,1.5
2013-10-23,4562.2,10880.0,8829.5,2226.1,5059.7,7949.9,2354.0,7582.6,6178.3,13.42,670.5,17.83,2.93,1.49
2013-10-22,4551.0,10809.0,8915.1,2247.2,5099.9,8030.4,2367.8,7648.1,6202.8,13.33,672.0,18.01,2.95,1.49
2013-10-21,4562.8,10797.0,8854.9,2240.7,5122.8,8025.2,2345.0,7634.3,6204.9,13.16,662.5,18.07,2.96,1.49
2013-10-18,4544.5,10744.0,8893.8,2219.0,5091.9,7969.0,2300.6,7632.2,6189.3,13.04,659.3,18.02,2.95,1.49
2013-10-17,4389.1,10336.0,8797.8,2174.8,5024.9,7811.0,2245.3,7546.9,6045.8,13.48,661.1,17.63,2.88,1.53
2013-10-15,4412.6,10389.0,9120.3,2170.4,5085.9,7741.1,2264.8,7589.0,6089.0,18.66,642.6,17.85,2.9,1.52
2013-10-14,4489.9,10665.0,9061.7,2171.3,5116.0,7760.9,2266.3,7612.8,6112.7,16.07,646.1,17.94,2.91,1.51
2013-10-11,4491.6,10622.0,8870.1,2170.0,5099.4,7741.3,2271.0,7642.0,6096.2,15.72,662.2099999999999,17.88,2.9,1.52
2013-10-10,4394.2,10288.0,8603.8,2189.5,5006.3,7744.6,2252.4,7731.5,6020.9,16.48,653.9,17.66,2.86,1.53
2013-10-09,4403.6,10334.0,8564.4,2180.2,4917.0,7744.0,2250.1,7710.6,6007.4,19.6,710.3,17.62,2.86,1.54
2013-10-08,4327.4,10141.0,8435.0,2161.0,4889.7,7641.5,2217.5,7565.8,5928.4,20.34,672.95,17.38,2.82,1.56
2013-10-07,4324.9,10082.0,8461.5,2158.1,4888.2,7613.7,2178.3,7552.6,5906.1,19.41,616.0,17.32,2.81,1.56
