HINDUNILVR_Close,ICICIBANK_Close,LT_Close,BHARTIARTL_Close,INFY_Close,ITC_Close,HDFCBANK_Close,SBIN_Close,RELIANCE_Close,TCS_Close
10670.0,1632.25,5282.1,743.1,31265.6,9354.0,8181.0,2883.0,5362.8,10186.4
10953.5,1600.5,5378.4,733.8,31084.8,9426.0,8143.0,2874.5,5313.0,10214.4
10864.0,1590.75,5352.0,746.5,31022.4,9576.0,8171.25,2870.5,5299.0,10259.6
10977.5,1598.75,5414.700000000001,744.8,30680.0,9523.5,8177.75,2872.5,5317.4,10415.8
10915.5,1594.75,5325.450000000001,738.0,31339.2,9331.5,8194.75,2873.0,5251.2,10784.0
11063.5,1623.5,5365.799999999999,745.6,30761.6,9367.5,8204.0,2905.5,5356.0,10461.0
10935.0,1601.0,5322.75,735.4,30606.4,9348.0,8223.75,2886.0,5326.8,10086.4
10953.5,1610.75,5334.6,735.6,30355.2,9180.0,8334.0,2885.5,5342.8,10028.0
10996.5,1578.75,5209.799999999999,730.4,30843.2,9132.0,8343.75,2849.5,5277.8,9948.8
11027.5,1574.25,5217.0,726.4,30649.6,9157.5,8383.5,2838.5,5257.4,9806.2
11137.0,1595.25,5293.35,731.0,30675.2,8995.5,8356.0,2842.0,5430.0,9880.8
11040.0,1583.75,5206.049999999999,730.6,30467.2,9057.0,8321.75,2840.0,5535.8,9644.8
10918.0,1582.5,5180.1,729.7,30088.0,9204.0,8346.25,2859.5,5555.2,9598.8
10956.5,1763.3000000000002,5267.4,735.0,29755.2,9327.0,8464.5,2888.5,5637.0,9726.8
10930.5,1608.475,5251.5,733.2,30193.6,9261.0,8432.75,2901.0,5649.4,9780.0
11234.5,1601.0500000000002,5262.6,734.6,30187.2,9268.5,8493.5,2909.0,5688.0,9625.2
10940.5,1592.8000000000002,5209.200000000001,732.4,30084.8,9339.0,8490.0,2945.0,5730.6,9579.4
10979.0,1605.1750000000002,5168.1,732.4,30184.0,9330.0,8393.25,2889.5,5743.4,9446.8
10921.0,1583.45,5105.1,742.9,29665.6,9370.5,8338.25,2796.5,5748.6,9371.4
10900.0,1596.9250000000002,5109.75,754.4,29590.4,9250.5,8332.25,2764.0,5594.0,9400.2
10881.0,1612.8750000000002,5110.950000000001,764.9,29766.4,9348.0,8315.25,2724.5,5570.8,9333.0
10796.0,1595.825,5062.799999999999,759.4,29937.6,9709.5,8260.25,2736.5,5520.0,9449.4
10977.5,1595.275,5061.75,764.1,30460.8,10275.0,8293.0,2748.5,5524.2,9494.4
10881.0,1592.2500000000002,5050.049999999999,758.6,30788.8,10117.5,8266.75,2730.0,5687.8,9467.4
10967.0,1610.6750000000002,5085.9,752.6,30428.8,9931.5,8243.75,2749.0,5770.6,9424.0
10925.0,1615.6250000000002,5092.799999999999,762.6,30304.0,10113.0,8290.75,2810.0,5770.2,9390.2
10977.0,1593.35,5113.200000000001,771.8,29932.8,10029.0,8336.0,2801.0,5964.6,9327.8
10962.5,1602.975,5196.450000000001,811.4,30625.6,9999.0,8381.75,2855.5,5971.4,9739.8
11064.5,1593.075,5223.299999999999,790.9,31211.2,9912.0,8402.0,2835.5,5977.4,9903.2
11316.5,1607.9250000000002,5218.65,794.2,31115.2,9865.5,8406.25,2876.5,6044.4,9757.8
11347.0,1638.45,5287.95,806.3,31265.6,10162.5,8417.75,2887.5,6088.4,9785.6
11393.0,1640.3750000000002,5270.400000000001,814.0,31105.6,10114.5,8399.75,2916.0,6135.0,9589.8
11529.5,1669.2500000000002,5270.625,816.9,31489.6,9754.5,8411.75,2930.0,6207.0,9581.8
11578.5,1671.45,5300.55,816.6,31539.2,8536.5,8417.75,2910.0,6079.6,9633.4
11543.5,1662.3750000000002,5315.849999999999,842.5,31355.2,8743.5,8461.5,2933.0,6131.8,9798.4
11529.0,1653.3000000000002,5335.425,839.6,31022.4,8685.0,8554.5,2909.5,6115.6,9778.8
11586.5,1661.275,5306.625,822.6,31363.2,8667.0,8515.25,2906.5,6340.0,9964.8
11593.5,1666.775,5301.0,840.1,31697.6,8797.5,8675.5,2945.5,6461.0,10122.8
11496.0,1672.825,5268.825,855.6,31803.2,8742.0,8698.25,2961.0,6408.6,10286.0
11645.5,1706.9250000000002,5311.125,852.5,31809.6,8809.5,8737.75,2958.0,6491.0,10224.0
11719.0,1689.6,5319.224999999999,832.1,31073.6,8656.5,8948.25,2983.5,6379.2,9926.8
11538.5,1628.825,5226.3,826.6,31915.2,8746.5,8892.5,2991.0,6377.8,9937.2
11557.5,1664.3000000000002,5372.775000000001,837.9,32358.4,8557.5,8922.0,3125.0,6460.8,9967.2
11739.5,1664.3000000000002,5355.224999999999,834.1,32177.6,8635.5,8986.0,3090.0,6414.4,10006.6
11687.5,1660.1750000000002,5295.599999999999,831.7,31787.2,8563.5,8958.25,3077.0,6516.8,9895.2
11699.0,1626.35,5286.375,848.4,31488.0,8442.0,8899.75,3005.5,6600.4,9957.8
11921.0,1629.3750000000002,5291.325,841.8,31480.0,8422.5,8951.25,3052.5,6488.6,10091.2
11863.0,1650.825,5309.775000000001,834.9,30984.0,8395.5,8942.75,3112.0,6465.4,10013.8
11910.0,1625.2500000000002,5270.400000000001,835.6,30843.2,8224.5,8889.5,3036.5,6410.2,10012.2
11853.5,1598.3000000000002,5192.55,832.1,31019.2,8185.5,8822.25,3023.0,6395.2,10048.0
11707.0,1588.1250000000002,5209.650000000001,832.5,31400.0,8193.0,8802.25,2967.0,6337.4,10045.8
11528.0,1578.225,5093.775000000001,829.1,31606.4,8145.0,8745.25,2801.5,6185.0,9984.2
11557.0,1604.9,5161.05,817.1,31406.4,8137.5,8786.0,2782.0,6292.2,9877.6
11863.5,1622.225,5140.125,815.5,31206.4,8376.0,8906.25,2831.0,6264.4,9969.4
11773.0,1612.325,5103.0,832.7,32667.2,8400.0,8827.0,2808.5,6268.4,9942.6
12022.0,1612.325,5087.7,842.0,29544.0,8455.5,8760.75,2787.0,6301.6,10055.2
11914.5,1614.2500000000002,5071.95,838.3,27948.8,8448.0,8716.0,2746.5,6257.6,10115.2
11996.0,1616.725,5029.650000000001,844.2,28012.8,8487.0,8735.0,2739.0,6240.2,9990.2
11881.5,1642.3000000000002,5058.675,863.8,28569.6,8476.5,8862.25,2790.0,6328.2,9957.8
11797.0,1637.35,5092.650000000001,865.9,29188.8,8443.5,8812.5,2803.0,6272.2,9986.4
11997.0,1654.95,5125.05,868.8,30112.0,8473.5,8811.25,2793.5,6266.2,9949.2
11904.5,1647.2500000000002,5085.224999999999,856.2,29678.4,8407.5,8730.75,2770.0,6128.6,9883.4
12043.0,1651.65,5128.425,858.0,29652.8,8460.0,8842.75,2766.0,6256.4,9938.2
12197.5,1639.275,5113.349999999999,855.4,29278.4,8467.5,8882.25,2777.5,6378.0,9985.4
12161.5,1640.65,5126.400000000001,845.1,29438.4,8508.0,8838.0,2778.5,6440.4,9825.8
11971.5,1634.0500000000002,5087.925,832.8,28806.4,8493.0,8754.5,2777.5,6453.4,9824.8
12052.0,1636.8000000000002,5069.925,813.0,28860.8,8485.5,8776.75,2765.5,6530.4,9937.4
12064.0,1624.4250000000002,5029.2,805.0,28659.2,8271.0,8799.5,2742.5,6581.6,9812.8
12087.5,1609.575,5080.95,794.6,28664.0,8112.0,8832.75,2742.0,6544.8,9840.4
12075.5,1606.0000000000002,5275.8,807.0,28297.6,8170.5,8938.25,2718.0,6535.2,9882.4
12199.0,1599.4,5480.325,805.9,28118.4,8208.0,9116.75,2709.5,6543.2,9817.8
12498.0,1601.6,5536.125,810.4,28289.6,8329.5,9176.0,2734.5,6590.0,9953.8
12509.5,1606.0000000000002,5505.075,803.3,28280.0,8145.0,9209.25,2734.0,6792.0,9956.8
12478.5,1615.35,5463.900000000001,797.8,28556.8,8160.0,9197.0,2742.0,6750.8,9947.8
12460.0,1603.8000000000002,5455.8,792.0,29064.0,8079.0,9244.75,2715.0,6734.4,10024.2
12800.5,1611.5000000000002,5570.775000000001,793.3,29091.2,8010.0,9302.25,2704.0,6764.4,9996.2
12793.0,1620.575,5516.55,789.6,29192.0,8035.5,9248.5,2678.0,6708.8,9993.0
12593.5,1598.025,5561.775000000001,793.7,29206.4,8146.5,9244.25,2700.5,6777.2,9974.2
12567.0,1567.225,5526.224999999999,800.2,29105.6,8086.5,9195.5,2685.0,6730.8,10099.6
12392.0,1524.0500000000002,5331.599999999999,790.7,28745.6,8053.5,9120.5,2618.5,6539.2,10014.4
12471.5,1537.2500000000002,5243.400000000001,779.5,28651.2,7867.5,8998.75,2587.5,6572.4,10043.0
12173.5,1555.1250000000002,5233.05,774.7,28988.8,7873.5,8961.5,2582.5,6560.8,9898.6
12059.0,1520.2,5117.400000000001,771.9,28793.6,7755.0,8882.5,2504.0,6393.2,9980.0
12028.0,1517.725,5100.075,764.1,28672.0,7846.5,8976.5,2525.5,6291.6,9905.8
11739.0,1521.3000000000002,5139.224999999999,778.9,28796.8,7749.0,9028.5,2538.5,6247.2,9743.8
11863.5,1531.2,5107.05,769.3,28913.6,7842.0,9044.25,2513.0,6386.8,9793.8
11975.0,1518.5500000000002,5122.349999999999,754.3,28787.2,8022.0,8985.0,2532.0,6550.8,9769.2
11876.5,1494.9,5094.224999999999,755.4,28897.6,7957.5,8993.0,2516.0,6593.2,9718.4
12073.0,1495.725,5138.099999999999,764.6,29444.8,7984.5,9000.5,2567.5,6696.4,9786.6
12202.5,1494.6250000000002,5134.275000000001,757.9,29564.8,8040.0,8977.5,2568.5,6645.2,9816.4
12092.0,1483.9,5142.150000000001,769.2,29934.4,7986.0,9013.5,2569.5,6745.6,9837.0
12180.5,1471.8000000000002,5102.325,807.1,29782.4,7962.0,8950.75,2517.5,6721.2,10001.4
12410.0,1471.525,5146.425,800.5,29673.6,8010.0,9094.0,2512.0,6982.0,10192.8
12486.0,1492.15,5123.925,861.8,29763.2,7978.5,9254.0,2521.0,7011.6,10234.4
12813.0,1508.3750000000002,5151.150000000001,906.6,30048.0,8025.0,9285.75,2520.5,7014.4,10337.6
12821.5,1506.45,5169.375,931.9,29776.0,8017.5,9256.25,2511.5,6994.8,10378.2
12639.5,1447.325,5136.3,923.9,29579.2,8110.5,9342.5,2437.5,7316.0,10346.4
12577.0,1418.1750000000002,5128.875,947.5,29662.4,8089.5,9242.0,2427.5,7279.2,10335.6
12499.5,1444.025,5110.875,994.7,30064.0,8011.5,9316.5,2459.5,7518.0,10351.6
12700.5,1466.025,5141.474999999999,1004.1,29648.0,8010.0,9335.5,2544.5,7474.0,10313.6
12724.5,1681.35,5418.900000000001,1031.5,29929.6,8077.5,8975.5,3249.0,7519.2,10239.6
12737.0,1645.8750000000002,5505.75,1022.6,30315.2,8052.0,8976.75,3205.0,7579.2,10155.4
12601.5,1656.325,5510.925,970.6,30283.2,8080.5,8955.25,3110.5,7438.8,10337.2
12342.0,1653.025,5566.275000000001,985.8,30211.2,7954.5,9075.0,3120.0,7540.0,10464.8
12374.5,1650.5500000000002,5500.349999999999,994.4,29499.2,7971.0,9042.5,3058.0,7526.8,10496.0
12580.0,1723.7,5468.849999999999,1078.2,29665.6,8095.5,9106.0,3198.5,7620.4,10411.4
12415.0,1741.575,5449.275000000001,1086.4,29532.8,7969.5,9110.5,3143.5,7572.8,10504.6
12395.0,1737.45,5557.5,1082.5,29652.8,7962.0,9153.5,3250.0,7562.4,10480.4
12406.0,1738.5500000000002,5511.150000000001,1065.1,29718.4,7947.0,9143.0,3290.0,7460.0,10662.2
12342.0,1718.475,5449.724999999999,1028.7,30576.0,7959.0,9118.5,3172.0,7253.6,10840.2
12353.0,1680.2500000000002,5481.900000000001,990.6,30473.6,7962.0,9129.75,3095.5,7102.4,10940.0
12529.0,1712.15,5471.55,1008.5,30544.0,7801.5,9139.25,3137.0,7204.0,10945.6
12906.5,1751.7500000000002,5692.275000000001,1006.9,30785.6,7851.0,9110.0,3335.5,7070.8,10835.0
12795.0,1728.3750000000002,5582.474999999999,996.0,30462.4,7749.0,9067.75,3310.5,7002.0,11035.8
12839.0,1727.5500000000002,5445.900000000001,996.3,30371.2,7696.5,9011.75,3291.0,7093.6,10858.4
12650.0,1735.2500000000002,5442.75,973.5,30457.6,7599.0,9001.25,3249.5,7069.6,10821.2
12765.0,1754.225,5486.849999999999,979.8,31628.8,7653.0,9038.5,3334.0,7230.8,10986.6
12781.5,1788.0500000000002,5502.599999999999,987.0,31070.4,7740.0,9127.75,3375.0,7295.2,10829.2
12745.0,1752.025,5534.099999999999,985.3,30737.6,7776.0,9190.75,3330.0,7366.8,10813.8
12773.5,1759.45,5501.925,1006.5,30920.0,7674.0,9231.25,3306.5,7460.4,10691.8
12704.5,1753.95,5502.150000000001,998.2,30921.6,7744.5,9276.25,3353.0,7446.0,10722.6
12675.0,1756.975,5471.775000000001,992.7,31720.0,7744.5,9214.25,3349.5,7576.0,10725.0
12659.5,1744.6,5483.25,993.6,32305.6,7822.5,9257.0,3324.0,7608.8,10752.2
12603.0,1743.5000000000002,5511.375,996.0,31960.0,7777.5,9287.75,3356.5,7610.8,10743.4
12678.5,1722.6,5452.650000000001,984.0,31510.4,7710.0,9326.75,3320.0,7546.8,10741.2
12761.5,1731.6750000000002,5480.325,991.5,31446.4,7741.5,9366.5,3289.0,7568.0,10632.6
12724.5,1691.525,5474.474999999999,992.9,31235.2,7681.5,9268.5,3203.5,7372.4,10548.0
12505.0,1678.8750000000002,5452.425,968.3,30681.6,7656.0,9241.0,3127.5,7280.8,10519.8
12686.0,1673.3750000000002,5478.75,968.6,31531.2,7653.0,9170.5,3136.0,7212.8,10529.4
12610.0,1678.8750000000002,5444.55,981.3,31499.2,7615.5,9102.25,3191.0,7309.6,10542.2
12756.0,1647.2500000000002,5360.625,966.9,31689.6,7548.0,9016.5,3124.0,7413.2,10533.2
12919.5,1681.9,5482.8,1029.4,31993.6,7600.5,9048.25,3164.0,7452.4,10469.0
13266.5,1709.1250000000002,5491.575,1050.3,32059.2,7866.0,9202.0,3131.0,7368.0,10406.0
13240.5,1712.975,5498.325,1065.4,32169.6,7987.5,9232.0,3184.0,7329.2,10644.4
13146.5,1691.8000000000002,5413.05,1047.7,32336.0,7846.5,9099.5,3184.5,7324.8,10448.6
13150.5,1666.225,5351.625,1034.7,32120.0,7770.0,9106.75,3133.0,7317.2,10513.6
13216.0,1673.9250000000002,5349.599999999999,1040.6,32419.2,7927.5,9190.25,3140.0,7372.0,10231.2
13245.5,1667.325,5415.974999999999,1035.9,32732.8,7938.0,9367.25,3122.5,7358.0,10182.4
13317.5,1698.95,5480.55,1052.5,32531.2,7896.0,9394.75,3189.0,7368.0,10322.0
13497.0,1725.35,5489.55,1073.2,32126.4,7927.5,9422.5,3198.0,7407.6,10301.2
13626.5,1736.9,5546.25,1057.8,32507.2,7899.0,9340.75,3175.0,7345.2,10355.8
13484.5,1734.975,5664.599999999999,1048.2,32705.6,7891.5,9341.5,3167.5,7303.6,10382.8
13565.0,1741.3000000000002,5697.675,1057.1,33259.2,7893.0,9383.25,3198.5,7363.2,10587.0
13481.0,1749.825,5713.650000000001,1085.9,33139.2,7924.5,9341.75,3171.5,7438.4,10597.8
13524.5,1720.4,5660.325,1069.3,33096.0,7864.5,9283.75,3148.5,7390.0,10479.6
13545.0,1734.15,5637.375,1062.7,33064.0,7855.5,9390.25,3084.0,7393.6,10507.8
13678.5,1727.0000000000002,5662.125,1059.3,33345.6,7897.5,9362.0,3099.0,7368.4,10804.8
13445.0,1706.65,5673.150000000001,1055.8,33073.6,7869.0,9272.5,3071.0,7278.0,10582.4
13386.0,1703.35,5623.875,1033.1,32950.4,7822.5,9361.75,3032.5,7289.2,10524.8
13503.5,1732.5000000000002,5738.849999999999,1036.4,32681.6,7834.5,9263.25,3028.5,7318.4,10554.6
13522.5,1730.85,5920.650000000001,1046.0,32492.8,7846.5,9299.5,3085.0,7362.4,10628.4
13565.5,1720.95,5917.05,1080.0,32384.0,7887.0,9318.0,3063.5,7386.0,10756.8
13684.0,1727.825,6022.125,1032.7,33153.6,7968.0,9303.0,3058.0,7428.4,10857.6
13613.0,1719.3000000000002,5997.375,1019.6,33323.2,8116.5,9318.5,3043.0,7527.6,10836.0
13658.0,1716.0000000000002,5956.875,1012.8,33672.0,8082.0,9321.0,3011.0,7538.8,11226.4
13786.5,1702.2500000000002,5955.974999999999,1029.5,34425.6,8094.0,9362.75,3022.0,7502.0,11162.0
13740.0,1747.35,5981.175,1019.1,34510.4,8026.5,9326.5,3022.5,7592.0,11105.4
13672.0,1811.15,5966.775000000001,1009.0,34596.8,8028.0,9488.75,3026.0,7593.2,10984.4
13820.0,1837.55,5967.900000000001,994.5,35931.2,7851.0,9500.75,2961.5,7383.6,11403.4
13712.0,1887.875,6090.075,999.8,36867.2,7981.5,9452.5,3071.0,7396.0,11555.8
13569.5,1903.825,6123.599999999999,990.0,36886.4,8202.0,9671.5,3032.5,7357.6,11672.8
13624.5,1944.8,6171.525000000001,995.8,36590.4,8236.5,9761.0,3092.5,7450.4,11837.2
13551.0,1933.25,6294.824999999999,981.4,36800.0,8209.5,9816.75,3065.0,7772.0,12465.6
13683.5,1992.65,6348.150000000001,984.2,37667.2,8298.0,9756.5,3181.0,7866.0,12408.0
13659.0,1940.125,6305.400000000001,919.0,37945.6,8443.5,9788.25,3299.0,7730.8,12698.4
13727.5,1984.4,6374.25,905.4,37612.8,8437.5,9874.75,3131.5,7727.2,12484.2
13973.0,1967.075,6443.775000000001,881.2,37852.8,8269.5,9998.25,3121.0,7716.0,12795.4
14002.5,1942.875,6434.550000000001,881.2,37460.8,8256.0,9977.5,3135.5,7603.2,12611.4
13693.5,1941.225,6374.25,879.7,36808.0,8142.0,10028.5,3132.5,7690.4,12449.4
13712.5,1904.1,6550.199999999999,876.8,36627.2,8259.0,9955.75,3060.5,7550.8,12554.4
13722.0,1843.05,6369.525000000001,844.7,36584.0,8260.5,9740.0,2973.5,7234.8,12614.6
13557.5,1813.35,6136.425,880.4,36422.4,8377.5,9569.25,2980.5,7217.2,12412.8
13253.5,1818.85,6088.724999999999,878.3,35448.0,8205.0,9484.0,2917.5,7136.8,11989.0
13126.5,1829.025,6001.875,860.5,35489.6,8254.5,9364.0,2928.0,7155.2,11820.2
13295.5,1836.175,6063.3,859.6,36296.0,8223.0,9404.75,3014.0,7236.4,11896.8
13330.5,1797.1250000000002,5981.625,845.0,35492.8,8140.5,9247.5,2964.0,7182.8,11886.8
13444.5,1794.3750000000002,6077.25,848.8,35289.6,8095.5,9383.25,2887.5,7324.0,11869.2
13494.0,1754.225,6125.400000000001,869.6,35128.0,7995.0,9415.75,2762.0,7469.2,11647.2
13581.5,1807.575,6076.575,857.9,35662.4,8043.0,9409.5,2787.0,7485.2,11703.4
13521.0,1765.775,5977.8,839.4,36097.6,7993.5,9393.0,2716.5,7370.4,11732.2
13359.0,1758.6250000000002,5829.75,828.7,36216.0,7923.0,9391.0,2685.0,7416.0,11694.4
13318.0,1744.8750000000002,5807.7,836.2,36382.4,7897.5,9316.0,2696.5,7368.8,11779.0
13306.0,1755.6,5772.599999999999,839.3,36716.8,8046.0,9287.0,2733.0,7434.8,12169.2
13264.5,1750.9250000000002,5814.0,832.2,37144.0,8013.0,9266.0,2726.0,7394.8,12200.8
13231.5,1775.1250000000002,5857.650000000001,851.1,36980.8,8071.5,9402.75,2760.5,7474.0,12303.2
13333.0,1798.775,6049.125,846.3,36435.2,7996.5,9557.75,2744.5,7509.6,12126.8
13463.5,1771.825,6021.45,861.0,36806.4,7992.0,9512.75,2676.0,7604.0,12169.4
13177.5,1722.8750000000002,5931.675,857.1,37523.2,7951.5,9421.0,2680.0,7636.4,12140.2
13242.5,1677.225,5918.400000000001,855.5,37144.0,7920.0,9371.75,2621.5,7587.2,12150.8
12997.5,1668.4250000000002,5853.150000000001,842.9,36988.8,7807.5,9349.75,2635.0,7392.8,12423.4
12932.0,1622.775,5775.3,827.8,36843.2,7695.0,9231.25,2565.5,7286.8,12171.2
12938.5,1576.85,5684.849999999999,806.4,36611.2,7797.0,9163.0,2466.5,7118.0,12109.8
12931.5,1633.225,5777.099999999999,802.6,37012.8,7765.5,9264.25,2568.0,7291.6,12015.8
13007.5,1609.85,5807.25,804.3,37228.8,7777.5,9255.25,2532.5,7304.8,12136.4
13242.0,1653.575,5895.224999999999,843.1,37944.0,8103.0,9336.25,2528.5,7442.4,12208.6
13205.5,1673.9250000000002,5862.375,852.6,37881.6,8083.5,9301.25,2547.0,7454.8,11547.2
13169.0,1683.275,5864.625,845.2,37785.6,8041.5,9322.5,2570.5,7432.4,11547.6
12999.5,1657.975,5827.95,840.9,37840.0,7966.5,9404.0,2537.0,7294.4,11478.8
12991.5,1639.5500000000002,5711.849999999999,833.5,37500.8,7815.0,9265.0,2523.0,7200.4,11302.8
13094.0,1620.025,5757.974999999999,799.3,36696.0,7774.5,9236.25,2479.5,7164.0,11324.0
13132.5,1606.0000000000002,5820.75,800.8,37265.6,7776.0,9197.5,2491.0,7118.4,11459.4
13156.0,1590.6,5892.075,836.4,37360.0,7771.5,9294.5,2480.0,7175.2,11427.0
13118.5,1557.8750000000002,5833.125,831.2,37161.6,7749.0,9338.75,2415.5,7265.2,11325.4
13016.5,1515.525,5705.55,825.4,37363.2,7680.0,9207.75,2348.0,7151.2,11272.6
13243.0,1549.075,5838.3,843.0,36968.0,7743.0,9467.25,2465.0,7208.8,11268.0
13328.0,1561.45,5883.974999999999,826.4,36928.0,7767.0,9463.0,2543.5,7198.4,11390.8
13333.5,1530.9250000000002,5899.05,797.4,36217.6,7665.0,9430.5,2499.0,7061.6,11396.6
13513.0,1440.1750000000002,6011.775000000001,790.2,36388.8,7747.5,9656.0,2461.5,7143.6,11638.6
13484.0,1485.275,5986.8,804.4,36494.4,7755.0,9579.5,2505.0,7196.4,11645.0
13574.5,1477.575,5832.675,790.1,35974.4,7758.0,9416.25,2473.0,7159.2,11643.6
13822.0,1532.575,5979.599999999999,787.8,36721.6,7789.5,9544.5,2593.0,7265.6,11831.8
13748.0,1543.575,5924.474999999999,769.9,36064.0,7825.5,9617.0,2597.0,7288.0,11801.2
13916.0,1544.6750000000002,5975.55,760.6,35560.0,7974.0,9695.25,2606.5,7328.0,11695.6
13915.0,1588.4,6074.55,771.1,35628.8,8001.0,9604.25,2633.0,7336.4,11750.4
14091.5,1565.025,6087.375,770.6,35976.0,7954.5,9594.25,2570.5,7446.8,12056.6
14127.5,1577.1250000000002,6108.525000000001,760.4,37203.2,7858.5,9644.0,2538.0,7429.6,12557.0
14105.5,1585.3750000000002,6096.825,755.8,37486.4,7822.5,9625.0,2509.5,7510.8,12613.2
14195.0,1581.8000000000002,6156.449999999999,753.3,36262.4,7933.5,9710.5,2490.0,7496.4,12750.6
14455.5,1604.6250000000002,6117.974999999999,764.1,36006.4,8028.0,9742.5,2481.5,7554.0,12666.4
14505.0,1595.275,6120.45,768.5,36030.4,8260.5,9663.0,2464.5,7504.0,12636.4
14542.0,1592.8000000000002,6232.5,790.7,36251.2,8320.5,9695.0,2461.5,7538.4,12764.6
14678.0,1551.825,6142.724999999999,804.0,37710.4,8286.0,9779.5,2412.0,7423.2,13609.8
14527.5,1536.7,6120.0,805.7,38006.4,8265.0,9678.75,2424.5,7488.0,13634.6
14596.5,1562.5500000000002,6201.0,812.5,36944.0,8280.0,9675.0,2406.0,7760.4,13542.6
14592.0,1533.95,6133.05,839.7,37131.2,8223.0,9603.75,2372.0,7764.0,13881.0
14912.5,1533.6750000000002,6062.400000000001,818.4,37646.4,8347.5,9651.25,2332.0,7802.8,14157.0
14739.5,1583.45,6199.875,817.5,37926.4,8382.0,9617.0,2426.0,7970.4,13807.8
15089.0,1563.1,6304.050000000001,819.1,38384.0,8443.5,9721.5,2464.0,7706.4,14128.4
14719.5,1522.95,6314.175000000001,816.9,38305.6,8617.5,9847.5,2410.0,7781.6,13999.0
14522.0,1550.45,6199.875,808.8,37841.6,8550.0,9839.5,2419.0,7692.8,13927.4
14642.0,1555.6750000000002,6159.150000000001,793.5,37539.2,8314.5,9942.5,2419.5,7631.6,13923.0
14979.0,1593.9,6251.175000000001,796.5,37856.0,8467.5,9887.0,2465.0,7768.0,13683.8
14960.5,1701.15,6142.05,802.3,37297.6,8481.0,9835.25,2500.5,7736.8,13764.8
14960.0,1687.4,6190.425000000001,804.9,37462.4,8469.0,9892.0,2480.0,7813.6,13957.2
14865.0,1687.6750000000002,6129.900000000001,824.2,37376.0,8404.5,9963.5,2479.5,7849.2,13805.0
15041.0,1710.225,6243.300000000001,773.2,37784.0,8509.5,10058.75,2503.5,7914.0,13827.8
15035.5,1705.5500000000002,6217.875,766.3,38057.6,8544.0,10108.75,2536.0,7892.8,13734.2
15155.0,1695.3750000000002,6183.900000000001,763.9,38225.6,8455.5,10189.0,2480.0,7831.6,13929.6
15741.0,1634.8750000000002,6130.575,750.7,38078.4,8575.5,10116.75,2431.0,7649.2,13975.6
15698.0,1628.0000000000002,6101.775000000001,735.2,37852.8,8368.5,10138.75,2427.0,7562.8,13967.2
16058.0,1573.5500000000002,5919.974999999999,722.7,37862.4,8469.0,10060.75,2388.5,7470.8,14008.2
15786.5,1591.15,5909.625,720.0,37744.0,8470.5,9965.25,2444.5,7450.8,14227.0
15743.0,1596.65,5940.675,723.7,38203.2,8362.5,9949.5,2539.0,7414.0,14035.6
15681.0,1606.275,5971.05,713.6,37916.8,8203.5,9837.5,2632.0,7298.0,13980.4
15611.0,1637.35,6021.224999999999,743.8,39072.0,8245.5,9930.0,2685.0,7326.8,14414.8
15757.5,1626.075,6039.0,753.9,39305.6,8169.0,10043.5,2669.5,7366.4,14343.2
15828.5,1645.8750000000002,6194.025000000001,750.3,38860.8,8259.0,10211.0,2720.5,7363.2,14008.2
15727.0,1594.45,6212.699999999999,758.3,38934.4,8221.5,10163.0,2643.0,7339.6,14094.0
15858.0,1566.95,6145.425000000001,751.6,38774.4,8157.0,10241.75,2671.5,7328.8,14056.4
16114.5,1571.9,6166.800000000001,747.2,39417.6,8149.5,10697.25,2695.5,7370.8,13928.4
15888.5,1591.15,6175.800000000001,767.4,39065.6,8098.5,10553.0,2667.0,7444.4,13859.6
15632.0,1577.1250000000002,6110.325,744.6,39660.8,8067.0,10231.0,2630.0,7526.8,13954.0
15628.0,1562.5500000000002,6001.875,728.6,39067.2,8025.0,10318.0,2635.5,7581.2,13772.8
15711.5,1561.45,6077.474999999999,759.5,39598.4,8112.0,10286.75,2701.5,7635.2,13806.0
16030.5,1599.95,6098.175,759.9,40078.4,8131.5,10311.0,2696.5,7770.8,13884.4
15956.0,1585.3750000000002,6047.775000000001,755.1,40321.6,8037.0,10246.75,2730.0,7874.8,13976.8
16014.0,1575.2,6044.625,777.6,40396.8,8077.5,10211.5,2740.0,7861.2,13997.6
16384.5,1580.7,6148.800000000001,761.3,40272.0,8107.5,10219.25,2828.5,7977.2,14248.0
16212.0,1599.1250000000002,6114.375,751.3,40793.6,8035.5,10157.25,2877.0,8020.0,14592.8
16096.0,1566.1250000000002,6043.5,753.0,39670.4,8017.5,10187.0,2826.0,8063.6,14300.4
16213.0,1553.7500000000002,5984.55,756.5,41000.0,7935.0,10148.0,2774.5,8113.6,14720.4
16085.5,1611.5000000000002,5954.400000000001,741.8,40556.8,7936.5,10095.75,2768.5,8124.4,14632.0
16010.0,1610.4,5896.8,742.4,39731.2,7981.5,10117.5,2726.0,7968.4,14596.0
16024.0,1612.6,5880.375,743.8,39780.8,7912.5,10280.75,2733.0,8154.0,14579.6
15934.5,1638.725,5804.099999999999,737.4,39889.6,7825.5,10288.0,2686.5,8255.6,14554.8
16081.0,1653.575,5849.325,749.1,39931.2,7954.5,10416.75,2730.5,8100.0,14478.4
16151.5,1593.35,5706.675,748.3,40718.4,7878.0,10474.75,2684.5,8035.6,14554.0
