Date,Open,High,Low,Close
2022-03-03,12793.6,12815.3,12617.15,12643.75
2022-03-02,12841.25,12938.85,12637.8,12689.55
2022-02-28,12807.4,12946.2,12707.9,12927.6
2022-02-25,12622.85,12925.5,12593.1,12899.85
2022-02-24,12677.75,12808.7,12467.9,12500.1
2022-02-23,13010.90,13077.65,12952.50,12976.3
2022-02-22,12807.30,12976.35,12768.45,12954.5
2022-02-21,13168.40,13221.60,12999.25,13029.9
2022-02-18,13303.75,13303.75,13189.50,13208.8
2022-02-17,13472.15,13475.75,13310.00,13324.4
2022-02-16,13421.05,13519.75,13332.70,13425.1
2022-02-15,13192.95,13368.10,13162.55,13356.9
2022-02-14,13334.60,13482.70,13218.25,13252.15
2022-02-11,13524.90,13583.25,13452.80,13510.3
2022-02-10,13602.80,13646.50,13505.85,13613.05
2022-02-09,13467.40,13612.20,13447.10,13570.3
2022-02-08,13390.70,13508.55,13318.20,13444.7
2022-02-07,13569.15,13590.55,13313.50,13381.7
2022-02-04,13637.85,13688.55,13554.40,13580.3
2022-02-03,13656.85,13667.05,13561.25,13617.6
2022-02-02,13517.20,13656.95,13484.20,13643.65
