"Index Name","Date","Open","High","Low","Close"
"NIFTY FINANCIAL SERVICES EX-BANK","05 Oct 2006","-","-","-","1902.73"
"NIFTY FINANCIAL SERVICES EX-BANK","04 Oct 2006","-","-","-","1867.85"
"NIFTY FINANCIAL SERVICES EX-BANK","03 Oct 2006","-","-","-","1888.70"
"NIFTY FINANCIAL SERVICES EX-BANK","29 Sep 2006","-","-","-","1899.10"
"NIFTY FINANCIAL SERVICES EX-BANK","28 Sep 2006","-","-","-","1864.49"
"NIFTY FINANCIAL SERVICES EX-BANK","27 Sep 2006","-","-","-","1840.17"
"NIFTY FINANCIAL SERVICES EX-BANK","26 Sep 2006","-","-","-","1798.51"
"NIFTY FINANCIAL SERVICES EX-BANK","25 Sep 2006","-","-","-","1775.99"
"NIFTY FINANCIAL SERVICES EX-BANK","22 Sep 2006","-","-","-","1790.41"
"NIFTY FINANCIAL SERVICES EX-BANK","21 Sep 2006","-","-","-","1791.22"
"NIFTY FINANCIAL SERVICES EX-BANK","20 Sep 2006","-","-","-","1775.95"
"NIFTY FINANCIAL SERVICES EX-BANK","19 Sep 2006","-","-","-","1752.62"
"NIFTY FINANCIAL SERVICES EX-BANK","18 Sep 2006","-","-","-","1779.97"
"NIFTY FINANCIAL SERVICES EX-BANK","15 Sep 2006","-","-","-","1762.46"
"NIFTY FINANCIAL SERVICES EX-BANK","14 Sep 2006","-","-","-","1756.74"
"NIFTY FINANCIAL SERVICES EX-BANK","13 Sep 2006","-","-","-","1756.38"
"NIFTY FINANCIAL SERVICES EX-BANK","12 Sep 2006","-","-","-","1712.83"
